<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XXII.US,D,20120629,000000,4471200,5253660,3912300,3912300,0.00506128000253064,0
XXII.US,D,20120702,000000,4247640,4471200,4247640,4471200,0.00558865333612766,0
XXII.US,D,20120705,000000,4471200,4471200,4471200,4471200,0.00011182666672258,0
XXII.US,D,20120706,000000,5365440,5365440,5365440,5365440,0.00022365333344516,0
XXII.US,D,20120709,000000,5756670,6371460,5589000,5600175,0.008496000004248,0
XXII.US,D,20120710,000000,6371460,6371460,5589000,5589000,0.0008387866670860601,0
XXII.US,D,20120711,000000,5600175,9836640,5589000,6136725,0.00205806000102903,0
XXII.US,D,20120712,000000,5589000,9501300,5589000,6147900,0.0051574466692453904,0
XXII.US,D,20120713,000000,6147900,6147900,5589000,6036120,0.00069108666701221,0
XXII.US,D,20120716,000000,6036120,6036120,6036120,6036120,0.000022365333344516,0
XXII.US,D,20120717,000000,6092010,6092010,6092010,6092010,0.000022365333344516,0
XXII.US,D,20120718,000000,5589000,6147900,5589000,6147900,0.00224548000112274,0
XXII.US,D,20120720,000000,5600175,6147900,3912300,6147900,0.00034889933350778303,0
XXII.US,D,20120725,000000,3912300,5812560,3912300,5812560,0.00539004666936169,0
XXII.US,D,20120726,000000,5812560,5812560,5812560,5812560,0.00044730666689032,0
XXII.US,D,20120731,000000,5924340,6147900,5689605,5689605,0.00179817333423242,0
XXII.US,D,20120801,000000,5700780,5700780,3912300,5589000,0.00150294666741814,0
XXII.US,D,20120802,000000,4471200,5700780,4471200,5700780,0.00045625333356145997,0
XXII.US,D,20120803,000000,3912300,5589000,3912300,5589000,0.00138664666735999,0
XXII.US,D,20120807,000000,3912300,5644890,2805675,5030100,0.00382787333524727,0
XXII.US,D,20120813,000000,5030100,5030100,2906280,4750650,0.000322060666827697,0
XXII.US,D,20120814,000000,5030100,5030100,5030100,5030100,0.000169976666751655,0
XXII.US,D,20120816,000000,2794500,5030100,2794500,5030100,0.00152084000076042,0
XXII.US,D,20120821,000000,3018060,5253660,2794500,3576960,0.00307747333487207,0
XXII.US,D,20120822,000000,3912300,5030100,3353400,4806540,0.00167248000083624,0
XXII.US,D,20120823,000000,3521070,4806540,2805675,3576960,0.0120862000060431,0
XXII.US,D,20120824,000000,3576960,3576960,3576960,3576960,0.00044730666689032,0
XXII.US,D,20120827,000000,3353400,3353400,2794500,2794500,0.0041957400020978695,0
XXII.US,D,20120828,000000,2794500,3118665,2794500,2794500,0.00383198666858266,0
XXII.US,D,20120829,000000,2794500,3353400,2794500,3353400,0.015427600007713801,0
XXII.US,D,20120830,000000,3018060,3353400,3018060,3353400,0.00073948666703641,0
XXII.US,D,20120831,000000,4694760,4694760,4694760,4694760,0.00009840733338253701,0
XXII.US,D,20120905,000000,3353400,3353400,3018060,3353400,0.0033981000016990504,0
XXII.US,D,20120906,000000,4460025,4471200,3912300,4460025,0.0029969533348318104,0
XXII.US,D,20120907,000000,3353400,3353400,2794500,2906280,0.0104312000052156,0
XXII.US,D,20120910,000000,2794500,2906280,2682720,2794500,0.0100286000050143,0
XXII.US,D,20120911,000000,2794500,3272925,2794500,3128715,0.00104222000052111,0
XXII.US,D,20120912,000000,2906280,2906280,2906280,2906280,0.00044730666689032,0
XXII.US,D,20120913,000000,2905155,3128715,2905155,2906280,0.0010489333338578,0
XXII.US,D,20120914,000000,2805675,2805675,2794500,2794500,0.00317588000158794,0
XXII.US,D,20120918,000000,3128715,3128715,3128715,3128715,0.00044730666689032,0
XXII.US,D,20120920,000000,2794500,3128715,2235600,3128715,0.00110484666721909,0
XXII.US,D,20120921,000000,3118665,3353400,3107490,3353400,0.0073700666703517,0
XXII.US,D,20120924,000000,4471200,4471200,2794500,3240495,0.00458355333562511,0
XXII.US,D,20120925,000000,3241620,4470090,2794500,3129840,0.0095012000047506,0
XXII.US,D,20120926,000000,3129840,3129840,2794500,3129840,0.0023170466678251902,0
XXII.US,D,20120927,000000,3129840,3129840,3129840,3129840,0.0000241545333454106,0
XXII.US,D,20120928,000000,3129840,3129840,3129840,3129840,0.0006933200003466601,0
XXII.US,D,20121001,000000,2794500,2794500,2794500,2794500,0.000360082000180041,0
XXII.US,D,20121002,000000,2682720,2682720,2012040,2235600,0.00155662666744498,0
XXII.US,D,20121003,000000,2794500,2794500,2794500,2794500,0.00015208400007604199,0
XXII.US,D,20121005,000000,2347380,2347380,2347380,2347380,0.000214707333440687,0
XXII.US,D,20121009,000000,2235600,2235600,2235600,2235600,0.000536768000268384,0
XXII.US,D,20121011,000000,2459160,2459160,2459160,2459160,0.000626230000313115,0
XXII.US,D,20121012,000000,2459160,2459160,2459160,2459160,0.000120772666727053,0
XXII.US,D,20121017,000000,2794500,3241620,2794500,3241620,0.0006083373336375021,0
XXII.US,D,20121022,000000,1956150,3241620,1956150,3241620,0.000156557333411612,0
XXII.US,D,20121026,000000,2906280,2906280,2794500,2906280,0.000344426000172213,0
XXII.US,D,20121031,000000,2794500,2794500,2794500,2794500,0.000089461333378064,0
XXII.US,D,20121107,000000,2794500,2794500,2235600,2235600,0.0030876666682105,0
XXII.US,D,20121108,000000,2794500,2794500,2794500,2794500,0.000089461333378064,0
XXII.US,D,20121113,000000,2794500,3018060,2235600,3006885,0.00529164000264582,0
XXII.US,D,20121114,000000,3241620,3241620,2235600,2235600,0.00526927333596797,0
